seq_id,PCR1,PCR2,PCR3,PCR4,PCR5,PCR6
008874,64,48,35,25,18,13
008875,45,39,33,27,22,18
008876,32,32,32,31,30,28
008877,90,93,95,95,94,91
008878,47,47,46,44,42,39
008879,83,75,66,57,49,41
008880,97,96,93,89,84,78
008881,123,129,133,135,135,133
008882,34,25,18,13,9,6
008883,63,62,60,57,54,50
008884,28,27,26,24,22,20
008885,62,53,45,37,30,24
008886,68,77,85,93,100,106
008887,72,56,43,32,24,18
008888,156,152,146,138,128,117
008889,29,28,26,24,22,20
008890,178,190,199,206,210,210
008891,69,77,84,91,97,102
008892,41,38,35,32,29,25
008893,57,55,52,49,45,41
008894,89,101,113,124,134,142
008895,67,66,64,61,57,52
008896,77,87,96,105,113,120
008897,78,82,85,87,87,86
008898,125,160,202,251,307,369
008899,32,22,15,10,6,4
008900,58,53,47,41,35,30
008901,108,100,91,82,72,63
008902,110,117,122,126,128,128
008903,70,65,60,54,48,42
008904,153,148,141,132,122,111
008905,45,49,52,55,57,58
008906,62,60,57,53,49,44
008907,97,77,60,46,35,26
008908,67,68,68,66,64,61
008909,96,118,143,170,199,230
008910,109,73,48,31,20,13
008911,93,94,93,90,86,81
008912,73,66,59,52,45,38
008913,68,68,67,65,62,58
008914,34,29,24,19,15,12
008915,105,99,92,84,76,67
008916,50,37,27,19,13,9
008917,46,43,40,37,33,29
008918,56,41,30,21,15,10
008919,72,77,81,84,85,85
008920,95,88,80,71,62,54
008921,135,152,168,183,196,207
008922,140,166,194,223,252,281
008923,64,51,40,31,23,17
008924,54,57,59,60,60,59
008925,102,126,152,181,212,245
008926,105,102,98,92,85,78
008927,35,29,24,19,15,12
008928,65,61,56,51,45,39
008929,45,37,30,24,19,15
008930,54,52,50,47,43,39
008931,39,31,24,18,14,10
008932,104,105,104,101,97,92
008933,80,79,77,74,70,65
008934,43,41,38,35,32,28
008935,121,106,91,77,64,52
008936,60,55,49,43,37,32
008937,68,49,35,24,16,11
008938,182,173,162,149,135,121
008939,83,78,72,66,59,52
008940,54,66,79,93,108,123
008941,102,88,75,63,52,42
008942,93,93,92,89,85,80
008943,51,50,48,45,42,38
008944,91,102,112,121,129,136
008945,78,64,52,41,32,25
008946,85,90,94,97,98,98
008947,65,70,74,77,79,79
008948,61,71,82,93,104,114
008949,75,80,84,87,88,88
008950,90,95,98,100,100,99
008951,57,51,45,39,34,29
008952,136,138,138,136,132,126
008953,37,28,21,15,11,8
008954,61,75,90,106,123,141
008955,97,103,108,111,112,112
008956,70,72,73,73,72,70
008957,110,138,170,206,246,289
008958,75,80,84,87,88,88
008959,79,78,76,73,69,64
008960,74,73,71,68,64,60
008961,129,126,121,115,107,98
008962,92,91,88,84,79,73
008963,59,59,57,55,52,48
008964,36,31,26,22,18,14
008965,65,60,54,48,42,36
008966,71,65,58,51,44,38
008967,111,151,201,264,341,434
008968,58,68,79,90,101,112
008969,37,38,38,38,37,36
008970,107,101,94,86,77,68
008971,176,172,165,156,145,133
008972,173,194,213,230,245,257
008973,61,64,66,67,67,66
008974,96,90,83,75,67,59
008975,68,71,73,74,74,73
008976,111,136,163,193,225,258
008977,68,71,72,72,71,69
008978,106,116,125,132,138,142
008979,208,192,174,155,136,118
008980,97,93,88,82,75,68
008981,41,39,37,34,31,28
008982,88,84,79,73,66,59
008983,45,42,39,35,31,27
008984,221,268,319,374,431,490
008985,47,54,61,67,73,78
008986,126,140,153,165,175,183
008987,59,49,40,32,26,20
008988,86,86,85,82,78,73
008989,33,32,31,29,27,25
008990,69,64,58,52,46,40
008991,80,73,66,58,51,44
008992,172,160,146,131,116,101
008993,138,150,160,168,174,177
008994,55,43,33,25,19,14
008995,75,80,84,86,87,87
008996,119,106,93,80,68,57
008997,88,89,89,87,84,80
008998,33,22,15,10,6,4
008999,91,93,93,92,89,85
009000,98,118,139,161,184,207
009001,87,87,86,83,79,74
009002,73,74,74,73,71,68
009003,106,101,95,88,80,72
009004,73,69,64,58,52,46
009005,86,75,64,54,45,37
009006,63,64,64,63,61,58
009007,125,137,148,157,164,169
009008,83,84,84,82,79,75
009009,70,76,81,85,88,90
009010,127,131,133,133,131,127
009011,70,76,81,85,88,90
009012,75,56,41,29,21,15
009013,48,42,36,30,25,21
009014,161,166,168,167,163,157
009015,150,163,174,183,190,194
009016,40,40,39,38,36,34
009017,81,77,72,66,60,53
009018,46,46,45,44,42,39
009019,101,131,167,210,260,317
009020,78,76,73,69,64,59
009021,47,55,63,71,79,86
009022,119,139,159,179,198,216
009023,123,118,111,103,94,84
009024,110,103,95,86,77,67
009025,80,66,54,43,34,26
009026,210,268,336,415,504,603
009027,56,59,61,62,63,63
009028,66,62,57,52,46,40
009029,145,153,158,161,161,159
009030,123,133,142,149,154,156
009031,98,120,144,170,198,227
009032,78,62,48,37,28,21
009033,111,122,132,140,147,152
009034,74,67,60,53,46,39
009035,94,89,82,75,67,59
009036,139,153,166,177,186,192
009037,41,39,37,34,31,28
009038,46,42,38,34,30,26
009039,64,66,67,67,66,64
009040,32,31,30,28,26,24
009041,91,92,92,90,87,83
009042,48,43,38,33,28,24
009043,96,109,121,132,142,151
009044,96,85,74,63,53,44
009045,65,70,74,77,79,80
009046,82,83,82,80,77,73
009047,73,81,88,94,99,102
009048,84,80,75,69,62,55
009049,74,71,67,63,58,53
009050,43,23,12,6,3,1
009051,104,117,129,140,149,157
009052,89,87,83,78,72,66
009053,35,36,37,37,36,35
009054,50,52,53,54,54,53
009055,127,134,138,140,140,138
009056,87,77,67,57,48,40
009057,58,49,41,34,27,21
009058,129,124,117,109,100,90
009059,112,112,110,107,102,96
009060,116,132,147,161,174,185
009061,50,39,30,23,17,13
009062,122,104,87,72,59,47
009063,122,129,135,139,140,139
009064,56,51,45,39,33,28
009065,39,37,35,32,29,26
009066,59,55,50,45,40,35
009067,68,56,45,36,28,22
009068,73,71,67,63,58,53
009069,85,88,90,91,90,88
009070,18,4,1,0,0,0
009071,169,165,158,149,138,126
009072,84,83,80,76,71,66
009073,95,92,87,81,74,67
009074,119,140,161,182,203,223
009075,167,209,257,311,371,436
009076,368,364,354,339,319,296
009077,72,80,88,95,101,106
009078,80,95,111,127,143,159
009079,53,62,71,80,88,96
009080,132,122,111,100,88,77
009081,91,102,113,123,132,139
009082,52,51,50,48,45,42
009083,50,50,49,47,45,42
009084,106,118,129,139,148,155
009085,85,90,93,95,95,94
009086,121,139,157,174,190,205
009087,33,29,25,21,18,15
009088,57,58,58,57,55,53
009089,62,62,61,59,56,52
009090,243,264,281,295,305,310
009091,55,63,71,78,85,91
009092,148,160,170,178,184,187
009093,50,62,76,92,109,127
009094,54,52,49,45,41,37
009095,36,36,35,34,32,30
009096,91,89,85,80,74,68
009097,73,60,48,38,30,23
009098,53,50,47,43,39,35
009099,16,4,1,0,0,0
009100,71,63,55,48,41,34
009101,104,110,115,118,119,118
009102,64,85,111,143,182,228
009103,72,82,91,100,108,115
009104,36,38,39,39,39,38
009105,50,39,30,23,17,12
009106,87,87,86,83,79,74
009107,99,95,89,82,75,67
009108,129,167,212,265,326,395
009109,95,77,61,48,37,28
009110,56,66,76,86,96,106
009111,79,77,74,70,65,59
009112,44,42,39,36,32,28
009113,71,66,61,55,49,43
009114,130,132,132,130,126,120
009115,32,27,23,19,16,13
009116,78,78,77,75,72,68
009117,277,253,227,200,174,149
009118,41,36,31,26,22,18
009119,58,44,32,23,16,11
009120,148,175,203,232,261,289
009121,83,76,68,60,52,45
009122,80,83,85,85,84,82
009123,95,104,112,119,124,127
009124,101,97,91,84,77,69
009125,41,33,26,20,15,11
009126,91,82,73,64,55,47
009127,55,58,60,61,61,60
009128,102,91,80,69,59,49
009129,58,64,70,75,79,82
009130,199,192,182,170,156,141
009131,88,92,95,96,96,94
009132,43,41,38,35,32,29
009133,48,44,40,36,32,28
009134,94,92,89,84,78,72
009135,71,64,57,50,43,37
009136,89,99,108,116,123,128
009137,39,35,31,27,23,19
009138,73,74,74,72,69,65
009139,116,110,102,93,84,75
009140,70,56,44,34,26,19
009141,65,55,45,37,30,24
009142,60,48,38,29,22,17
009143,83,68,55,44,34,26
009144,126,123,118,112,104,95
009145,55,50,45,39,34,29
009146,102,96,88,80,71,62
009147,132,143,152,159,164,167
009148,25,27,28,29,30,30
009149,75,19,5,1,0,0
009150,90,73,58,46,36,28
009151,125,128,129,128,125,120
009152,43,45,46,46,45,44
009153,82,93,104,115,125,134
009154,40,16,6,2,1,0
009155,114,118,120,120,118,114
009156,81,79,75,70,65,59
009157,130,116,101,87,74,62
009158,112,114,114,112,108,103
009159,61,55,49,43,37,31
009160,60,53,46,39,33,27
009161,150,169,187,204,219,232
009162,59,67,75,82,89,95
009163,123,131,137,141,142,141
009164,138,106,80,59,43,31
009165,77,69,61,53,45,38
009166,91,97,101,104,105,105
009167,70,72,73,72,70,67
009168,57,54,50,46,42,37
009169,106,88,71,57,45,35
009170,90,101,111,120,128,134
009171,41,39,37,34,31,28
009172,42,39,35,31,27,23
009173,80,78,74,69,64,58
009174,31,26,21,17,13,10
009175,112,103,93,83,73,63
009176,83,79,74,68,62,55
009177,71,55,42,32,24,17
009178,90,93,94,94,92,89
009179,119,103,88,74,61,50
009180,128,125,120,113,105,96
009181,88,87,85,82,78,73
009182,112,140,172,207,246,288
009183,81,67,54,43,34,26
009184,94,78,64,52,41,32
009185,151,130,110,92,76,61
009186,129,104,83,65,50,38
009187,74,87,101,115,129,143
009188,58,53,47,41,35,30
009189,121,140,159,178,196,213
009190,137,123,108,94,80,67
009191,104,92,80,69,58,48
009192,62,56,50,44,38,32
009193,20,7,2,1,0,0
009194,103,92,81,70,60,50
009195,78,58,43,31,22,15
009196,123,116,107,97,87,77
009197,40,33,27,22,17,13
009198,72,64,56,48,41,34
009199,58,48,39,31,25,20
009200,118,112,104,95,86,76
009201,88,86,82,77,71,65
009202,116,137,158,180,202,223
009203,154,163,170,174,175,174
009204,85,84,81,77,72,67
009205,41,43,44,45,45,44
009206,63,82,105,133,165,202
009207,61,62,62,61,59,57
009208,51,49,46,43,39,35
009209,74,64,54,45,37,30
009210,71,90,112,137,165,196
009211,79,66,54,44,35,28
009212,78,71,64,57,50,43
009213,137,135,131,125,118,109
009214,44,35,28,22,17,13
009215,95,99,101,102,101,99
009216,88,86,83,79,74,68
009217,83,84,84,82,79,75
009218,51,45,39,33,28,23
009219,54,48,42,36,30,25
009220,79,61,46,34,25,18
009221,59,51,43,36,30,24
009222,61,65,68,70,71,71
009223,57,54,50,46,41,36
009224,50,44,38,32,27,22
009225,70,62,54,46,39,32
009226,57,57,56,54,52,49
009227,172,147,123,102,83,66
009228,126,143,160,176,191,204
009229,73,74,74,73,71,68
009230,90,90,89,86,82,77
009231,116,97,79,64,51,40
009232,99,82,66,53,42,32
009233,78,86,93,99,104,108
009234,59,63,66,68,69,69
009235,133,158,184,211,238,265
009236,98,114,130,146,161,175
009237,107,101,94,86,77,68
009238,124,142,160,177,193,207
009239,69,68,66,63,59,55
009240,101,134,174,222,279,346
009241,38,40,42,43,43,43
009242,20,10,5,3,1,0
009243,62,53,45,37,30,24
009244,54,64,75,86,98,110
009245,33,32,30,28,26,24
009246,99,97,94,89,83,76
009247,91,78,66,55,45,36
009248,76,83,89,94,98,100
009249,73,73,72,70,67,63
009250,45,42,38,34,30,26
009251,99,97,94,89,83,76
009252,83,95,107,118,128,137
009253,93,87,80,73,65,57
009254,119,143,169,196,224,252
009255,76,89,102,115,128,140
009256,75,68,60,53,46,39
009257,111,88,69,53,40,30
009258,101,102,101,99,95,90
009259,105,97,88,78,68,59
009260,49,46,43,39,35,31
009261,57,61,64,66,67,67
009262,45,42,39,35,31,27
009263,93,105,116,126,135,142
009264,65,65,64,62,59,56
009265,72,78,83,87,89,90
009266,102,116,130,143,155,166
009267,90,88,84,79,73,67
009268,91,88,84,79,73,66
009269,71,63,55,47,40,33
009270,92,93,92,89,85,80
009271,73,64,55,47,39,32
009272,143,180,223,272,327,387
009273,96,95,93,89,84,78
009274,66,76,85,94,102,109
009275,211,228,242,253,260,263
009276,69,72,74,75,74,72
009277,102,115,128,140,151,160
009278,22,6,2,0,0,0
009279,159,148,135,121,107,93
009280,175,193,209,223,234,242
009281,62,55,48,41,35,29
009282,142,159,175,189,201,211
009283,52,56,59,62,64,65
009284,105,92,79,67,56,46
009285,54,46,38,31,25,20
009286,48,41,34,28,23,18
009287,44,51,59,67,74,81
009288,36,37,37,37,36,35
009289,65,69,72,74,75,74
009290,122,117,111,103,94,85
009291,76,82,87,90,92,93
009292,58,63,67,70,72,73
009293,76,59,45,34,25,18
009294,75,66,57,49,41,34
009295,56,72,90,111,135,162
009296,110,131,153,175,198,220
009297,114,122,128,132,134,134
009298,95,90,84,77,69,61
009299,62,58,53,48,43,38
009300,53,51,48,44,40,36
009301,81,83,83,82,79,75
009302,44,42,40,37,34,31
009303,86,101,116,131,146,160
009304,114,128,142,155,166,175
009305,70,58,47,38,30,23
009306,69,72,74,75,74,72
009307,43,38,33,28,24,20
009308,77,78,77,75,72,68
009309,80,66,54,43,34,26
009310,162,169,173,174,172,168
009311,61,65,68,70,71,71
009312,98,96,92,87,81,74
009313,77,81,83,84,84,83
009314,133,143,151,157,160,161
009315,39,39,38,37,35,33
009316,104,111,117,121,123,124
009317,126,158,195,236,282,331
009318,9,2,0,0,0,0
009319,85,88,90,90,89,86
009320,104,110,114,116,117,116
009321,58,54,50,45,40,35
009322,50,46,41,36,31,26
009323,119,108,96,84,72,61
009324,53,48,43,38,33,28
009325,106,102,97,91,84,76
009326,40,41,41,41,40,38
009327,103,98,91,83,75,67
009328,269,262,251,236,219,200
009329,59,55,50,45,40,35
009330,40,39,37,35,32,29
009331,125,121,115,108,100,91
009332,54,61,68,74,80,85
009333,150,177,205,234,263,291
009334,42,41,39,37,34,31
009335,83,86,88,89,88,86
009336,66,67,67,66,64,61
009337,99,89,79,69,59,50
009338,92,75,60,47,36,27
009339,79,67,56,46,37,29
009340,59,52,45,38,32,26
009341,132,131,128,123,116,108
009342,116,123,128,131,133,133
009343,93,83,73,63,53,44
009344,69,71,72,71,69,66
009345,72,61,51,42,34,27
009346,115,105,94,83,72,62
009347,128,175,235,310,403,516
009348,111,92,75,60,47,37
009349,57,49,42,35,29,23
009350,64,71,78,84,89,93
009351,108,88,70,55,43,33
009352,61,58,54,50,45,40
009353,75,81,86,90,93,95
009354,67,83,101,121,143,166
009355,48,50,52,53,53,52
009356,91,89,85,80,74,67
009357,88,82,75,67,59,51
009358,76,80,83,85,86,85
009359,103,112,119,125,129,131
009360,110,110,108,104,99,93
009361,83,91,98,104,108,111
009362,75,71,66,61,55,49
009363,146,176,208,242,277,312
009364,98,101,102,101,99,95
009365,46,39,32,26,21,17
009366,147,145,140,133,125,115
009367,87,100,113,126,138,149
009368,61,46,34,25,18,13
009369,117,113,107,100,92,83
009370,137,170,207,248,293,340
009371,73,70,66,61,56,50
009372,117,100,84,70,57,46
009373,68,69,68,66,63,59
009374,177,191,203,212,218,221
009375,66,62,57,51,45,39
009376,93,93,91,88,84,79
009377,66,64,61,57,52,47
009378,63,62,60,57,53,49
009379,95,79,64,51,40,31
009380,99,84,70,57,46,36
009381,69,72,74,74,73,71
009382,69,64,58,52,46,40
009383,37,31,26,21,17,14
009384,68,57,47,38,30,24
009385,67,59,51,43,36,30
009386,75,67,59,51,43,36
009387,18,14,11,9,7,5
009388,53,41,31,23,17,12
009389,130,142,153,162,169,173
009390,107,121,134,146,157,166
009391,66,65,63,60,57,53
009392,106,112,117,120,121,120
009393,75,68,60,52,45,38
009394,68,58,49,41,34,27
009395,101,90,79,68,58,49
009396,71,81,90,99,107,114
009397,63,64,64,63,61,58
009398,38,32,26,21,17,13
009399,50,52,53,53,53,52
009400,164,187,209,230,249,265
009401,90,108,127,147,167,187
009402,99,96,92,86,79,72
009403,56,50,44,38,32,27
009404,124,98,76,58,44,33
009405,88,95,101,105,108,109
009406,66,49,35,25,18,12
009407,29,26,23,20,17,14
009408,31,12,5,2,1,0
009409,132,131,127,122,115,107
009410,41,36,31,26,22,18
009411,19,14,10,7,5,3
009412,70,83,97,111,125,139
009413,44,39,34,29,25,21
009414,58,52,46,40,34,29
009415,45,37,30,24,19,15
009416,60,62,63,63,62,60
009417,49,46,43,39,35,31
009418,50,47,44,40,36,32
009419,148,164,179,192,203,212
009420,105,113,120,125,128,129
009421,91,95,98,99,99,97
009422,57,58,58,57,55,53
009423,52,57,62,66,69,71
009424,70,66,61,56,51,45
009425,73,69,64,58,52,46
009426,51,50,48,45,42,38
009427,59,66,73,79,85,90
009428,41,42,42,42,41,39
009429,58,51,44,37,31,25
009430,75,84,92,99,105,110
009431,105,103,99,94,88,81
009432,106,95,84,73,62,52
009433,59,68,77,85,93,100
009434,65,64,62,59,56,52
009435,40,36,31,27,23,19
009436,117,145,177,212,250,291
009437,83,93,103,112,120,127
009438,56,54,51,47,43,39
009439,74,65,56,48,40,33
009440,78,71,63,55,47,40
009441,82,88,93,96,98,98
009442,79,87,94,100,105,108
009443,90,85,79,72,65,58
009444,80,73,65,57,49,42
009445,88,92,95,96,96,94
009446,43,37,31,26,21,17
009447,59,55,50,45,40,35
009448,94,113,134,156,179,202
009449,80,78,74,69,64,58
009450,48,45,42,38,34,30
009451,59,50,42,35,28,22
009452,133,140,145,148,148,146
009453,80,77,73,68,62,56
009454,65,67,67,66,64,62
009455,167,215,272,339,416,503
009456,49,46,43,39,35,31
009457,95,104,112,119,124,127
009458,49,45,41,36,31,27
009459,38,35,32,29,26,23
009460,75,68,61,54,47,40
009461,222,231,236,237,234,228
009462,109,102,94,85,76,67
009463,68,57,47,38,30,24
009464,58,54,49,44,39,34
009465,73,82,90,97,103,108
009466,71,75,78,80,81,80
009467,87,86,84,81,77,72
009468,46,45,43,41,38,35
009469,92,80,68,57,47,38
009470,109,113,115,115,113,110
009471,63,56,49,42,35,29
009472,153,163,170,175,177,176
009473,97,101,103,104,103,101
009474,68,63,58,52,46,40
009475,55,49,42,36,30,25
009476,65,36,20,11,6,3
009477,124,111,98,85,73,61
009478,68,80,92,104,116,128
009479,52,54,55,55,54,52
009480,103,113,122,130,136,140
009481,57,62,66,69,71,72
009482,62,67,72,76,79,81
009483,111,89,70,54,41,31
009484,38,39,40,40,39,38
009485,59,55,50,45,40,35
009486,45,38,31,25,20,16
009487,183,207,230,251,270,286
009488,57,52,47,42,37,32
009489,46,52,58,63,68,72
009490,86,81,75,68,61,54
009491,74,76,76,75,73,70
009492,85,96,106,115,123,130
009493,93,112,133,155,178,201
009494,87,95,102,108,112,115
009495,132,137,140,141,139,135
009496,114,91,71,55,42,31
009497,96,89,81,72,63,55
009498,96,96,94,91,87,82
009499,84,74,64,55,46,38
009500,84,77,69,61,53,45
009501,71,59,48,38,30,23
009502,82,68,55,44,35,27
009503,131,130,127,122,115,107
009504,119,127,133,137,139,139
009505,51,45,39,34,29,24
009506,63,63,62,60,57,54
009507,75,78,79,79,78,76
009508,158,191,226,264,303,343
009509,96,87,78,68,59,50
009510,48,53,57,60,63,65
009511,43,35,28,22,17,13
009512,81,86,90,92,93,93
009513,94,99,102,104,104,103
009514,81,76,70,64,57,50
009515,94,90,85,79,72,65
009516,86,83,79,74,68,62
009517,53,47,41,35,29,24
009518,58,55,51,47,42,37
009519,27,22,17,13,10,8
009520,67,73,78,82,85,87
009521,117,126,133,139,143,144
009522,51,46,41,36,31,26
009523,85,86,86,84,81,77
009524,57,50,43,36,30,24
009525,51,49,46,43,39,35
009526,122,120,115,109,102,94
009527,53,51,48,44,40,36
009528,88,78,68,58,49,41
009529,48,40,32,25,20,15
009530,80,88,96,103,108,112
009531,74,64,54,45,37,30
009532,35,29,23,18,14,11
009533,148,175,203,232,261,289
009534,77,76,73,69,64,59
009535,180,172,162,150,137,123
009536,43,39,35,31,27,23
009537,84,93,101,108,113,117
009538,66,66,65,63,60,56
009539,51,51,50,48,45,42
009540,60,55,49,43,37,32
009541,99,92,84,76,67,59
009542,77,58,43,31,22,16
009543,53,53,52,51,49,46
009544,82,82,80,77,73,68
009545,39,39,38,36,34,32
009546,98,79,62,48,37,28
009547,133,106,83,64,49,37
009548,62,60,57,54,50,46
009549,84,78,71,63,55,48
009550,77,77,76,74,71,67
009551,115,121,125,127,127,125
009552,80,80,79,77,74,70
009553,91,90,87,83,78,72
009554,36,29,23,18,14,11
009555,54,49,43,38,33,28
009556,89,102,114,126,137,147
009557,83,80,76,71,65,59
009558,58,50,42,35,29,24
009559,56,56,55,53,50,47
009560,68,59,51,43,36,29
009561,97,111,125,139,152,164
009562,42,45,48,50,51,52
009563,56,52,47,42,37,32
009564,93,81,69,58,48,39
009565,79,79,77,74,70,65
009566,106,99,91,82,73,64
009567,169,181,190,196,199,199
009568,133,165,201,241,285,332
009569,81,92,103,114,124,133
009570,83,77,70,63,56,49
009571,133,126,117,107,96,85
009572,30,29,27,25,23,21
009573,189,231,278,329,383,440
009574,78,76,73,69,64,59
009575,68,66,63,59,55,50
009576,48,52,55,58,60,61
009577,35,31,27,23,20,17
009578,211,228,242,252,259,262
009579,86,122,170,233,315,419
009580,44,15,5,2,1,0
009581,54,48,42,36,31,26
009582,47,41,35,29,24,19
009583,119,136,152,168,182,195
009584,136,131,124,115,105,95
009585,33,31,29,26,23,20
009586,39,38,36,34,31,28
009587,95,88,80,71,62,54
009588,33,25,19,14,10,7
009589,76,80,83,84,84,83
009590,78,68,58,49,41,34
009591,69,81,93,105,117,128
009592,101,100,97,93,88,82
009593,80,69,58,48,39,31
009594,133,140,145,148,148,146
009595,80,73,66,58,50,43
009596,193,180,165,149,132,115
009597,72,73,73,72,70,67
009598,56,52,48,43,38,33
009599,103,108,112,114,114,112
009600,43,39,35,31,27,23
009601,80,69,58,48,39,31
009602,94,123,158,200,249,305
009603,88,76,64,53,44,36
009604,104,99,92,85,77,69
009605,42,41,39,37,34,31
009606,152,148,141,132,122,111
009607,121,123,123,121,117,112
009608,179,216,256,299,343,388
009609,120,149,181,217,256,297
009610,137,137,134,129,122,114
009611,51,59,67,74,81,87
009612,75,73,70,66,61,56
009613,83,69,56,45,36,28
009614,75,81,86,90,93,94
009615,80,83,85,85,84,82
009616,117,135,153,170,186,201
009617,38,30,23,17,13,10
009618,109,110,109,106,102,96
009619,128,121,112,102,91,80
009620,98,124,154,188,226,267
009621,53,46,40,34,28,23
009622,48,41,34,28,23,18
009623,70,77,84,90,95,99
009624,109,107,103,98,91,84
009625,60,53,46,39,33,27
009626,76,67,58,49,41,34
009627,54,55,55,54,52,49
009628,135,153,171,188,203,216
009629,45,40,35,30,25,21
009630,125,108,92,77,63,51
009631,83,90,96,100,103,104
009632,58,64,69,74,78,81
009633,128,127,124,119,113,105
009634,17,4,1,0,0,0
009635,127,146,165,184,202,218
009636,33,22,14,9,6,4
009637,65,59,53,47,41,35
009638,52,49,45,41,37,33
009639,120,123,124,123,120,116
009640,102,116,130,143,155,166
009641,89,87,84,80,75,69
009642,148,148,146,142,136,128
009643,56,54,51,48,44,40
009644,145,177,212,250,290,332
009645,111,119,126,131,134,135
009646,123,128,131,132,131,128
009647,182,171,158,144,129,114
009648,130,121,111,100,89,78
009649,87,78,68,59,50,42
009650,31,29,26,23,20,17
009651,51,43,36,30,24,19
009652,87,104,122,141,160,179
009653,77,72,66,59,52,45
009654,82,72,62,52,43,35
009655,73,68,62,56,50,44
009656,54,57,59,60,61,61
009657,47,44,40,36,32,28
009658,95,87,78,69,60,51
009659,103,108,111,113,113,111
009660,87,69,54,41,31,23
009661,50,51,51,50,49,47
009662,56,52,47,42,37,32
009663,49,42,36,30,25,20
009664,72,67,62,56,50,44
009665,83,69,56,45,35,27
009666,47,46,44,42,39,36
009667,103,95,86,76,67,58
009668,147,127,108,90,74,60
009669,93,102,109,115,120,123
009670,106,112,116,118,118,117
009671,80,78,75,71,66,60
009672,74,76,77,77,76,74
009673,121,124,125,124,121,116
009674,26,22,18,14,11,9
009675,112,103,93,82,71,61
009676,71,89,109,131,156,182
009677,46,35,26,19,14,10
009678,78,86,93,99,104,108
009679,148,142,133,123,112,100
009680,75,80,84,87,88,88
009681,90,105,121,137,153,168
009682,66,61,55,49,43,37
009683,50,47,43,39,35,31
009684,53,52,50,47,44,41
009685,138,158,178,197,215,231
009686,56,53,49,45,40,35
009687,102,111,119,125,129,132
009688,127,134,139,142,143,142
009689,111,105,98,90,81,72
009690,104,110,114,116,116,115
009691,130,139,146,151,154,154
009692,71,84,97,111,125,138
009693,79,100,124,151,181,214
009694,83,96,109,122,135,147
009695,50,52,53,53,53,52
009696,98,93,87,80,72,64
009697,167,167,164,159,152,143
009698,79,86,92,97,101,103
009699,80,92,104,116,127,137
009700,58,53,47,41,36,31
009701,61,47,36,27,20,15
009702,56,55,53,50,46,42
009703,42,42,41,40,38,36
009704,167,187,206,223,238,250
009705,35,26,19,14,10,7
009706,82,82,81,78,74,69
009707,128,120,110,100,89,78
009708,103,107,109,109,108,105
009709,89,83,76,69,62,54
009710,54,49,43,37,32,27
009711,53,43,34,27,21,16
009712,76,75,73,70,66,61
009713,37,35,33,30,27,24
009714,54,48,42,36,31,26
009715,61,63,64,64,63,61
009716,101,103,104,103,100,96
009717,48,45,42,38,34,30
009718,92,99,105,109,112,113
009719,63,66,68,69,69,68
009720,69,72,74,75,75,74
009721,107,105,101,96,90,83
009722,92,93,92,90,86,81
009723,72,73,73,72,70,67
009724,53,52,50,47,44,40
009725,88,81,73,65,57,49
009726,93,95,95,94,91,87
009727,133,131,126,120,112,103
009728,97,89,81,72,63,54
009729,77,67,57,48,39,32
009730,46,40,34,28,23,19
009731,140,143,143,141,137,131
009732,89,76,64,53,43,35
009733,151,157,160,160,158,154
009734,67,63,58,53,48,43
009735,74,64,54,45,37,30
009736,113,91,72,56,43,33
009737,68,66,63,59,55,50
009738,72,79,85,90,94,96
009739,92,96,99,100,100,98
009740,122,119,114,108,100,92
009741,127,140,152,162,170,176
009742,72,62,52,43,35,28
009743,94,108,122,135,147,158
009744,51,48,44,40,36,32
009745,98,93,87,80,73,65
009746,145,136,126,114,102,90
009747,101,107,111,114,115,114
009748,79,70,61,52,44,37
009749,64,56,48,41,34,28
009750,109,106,101,95,88,80
009751,92,99,105,110,113,114
009752,51,49,47,44,41,37
009753,54,44,35,28,22,17
009754,94,79,66,54,43,34
009755,147,194,252,322,405,502
009756,59,54,48,42,36,31
009757,67,62,57,51,45,39
009758,48,44,39,34,30,26
009759,34,29,25,21,17,14
009760,145,148,148,146,142,136
009761,101,119,138,158,178,197
009762,101,76,56,41,29,21
009763,196,239,286,337,391,447
009764,71,72,71,69,66,62
009765,51,51,50,48,45,42
009766,71,68,64,59,54,48
009767,41,45,48,50,52,53
009768,66,54,44,35,28,22
009769,66,69,71,72,72,71
009770,68,74,79,83,86,88
009771,52,51,49,46,43,39
009772,55,64,73,82,91,100
009773,41,47,53,58,63,67
009774,49,50,50,49,47,45
009775,78,73,67,61,55,48
009776,59,63,66,68,69,69
009777,65,83,104,128,155,185
009778,74,63,53,44,36,29
009779,57,58,58,57,55,52
009780,113,124,134,142,148,152
009781,51,46,41,36,31,26
009782,90,84,77,70,63,55
009783,88,80,72,64,56,48
009784,62,58,53,48,43,38
009785,149,155,159,160,159,155
009786,50,46,42,37,32,28
009787,108,104,98,91,83,75
009788,74,65,56,47,39,32
009789,94,119,148,181,218,258
009790,151,178,207,236,265,294
009791,52,49,45,41,37,32
009792,54,64,74,84,94,104
009793,93,84,75,66,57,48
009794,11,2,0,0,0,0
009795,39,35,31,27,23,19
009796,40,40,40,39,37,35
009797,119,117,113,107,100,92
009798,86,100,114,128,142,155
009799,165,193,222,251,280,308
009800,60,53,46,39,33,27
009801,105,95,84,73,63,53
009802,104,101,97,91,84,77
009803,84,77,69,61,53,45
009804,160,158,153,146,137,127
