seqid,ref_seqid,edit_distance,similarity,length,exp
FS10000169:122:BPA73120-0622:1:1104:10090:1950,001510,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:10430:1920,002428,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:16050:1960,002925,78,0.48,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:14250:1850,005085,80,0.4666666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:5540:2150,011597,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:15240:2130,003045,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:11120:2120,002909,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:15690:2540,004008,80,0.4666666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:10310:2440,002209,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:4240:2460,008005,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:7770:2520,003891,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:13710:2650,003195,51,0.5277777777777778,107,PCR3
FS10000169:122:BPA73120-0622:1:1104:13730:2650,003195,51,0.5277777777777778,107,PCR3
FS10000169:122:BPA73120-0622:1:1104:12360:2860,003013,50,0.537037037037037,108,PCR3
FS10000169:122:BPA73120-0622:1:1104:16070:2840,004008,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:10930:2830,000372,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:14650:2930,004377,80,0.4666666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:7840:2880,006488,93,0.13888888888888884,15,PCR3
FS10000169:122:BPA73120-0622:1:1104:12490:2980,007359,78,0.48,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:7670:3180,000010,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:8870:3220,001455,70,0.5333333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:15250:3270,002758,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:9030:3390,008869,80,0.4666666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:9530:3410,000047,83,0.44666666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:15760:3410,002718,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:4580:3440,005734,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:15170:3510,000187,53,0.5092592592592593,108,PCR3
FS10000169:122:BPA73120-0622:1:1104:8150:3530,001758,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:11720:3590,005640,69,0.54,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:4300:3720,001054,83,0.44666666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:14010:3690,008534,79,0.4733333333333334,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:12160:3770,002839,57,0.5289256198347108,121,PCR3
FS10000169:122:BPA73120-0622:1:1104:10050:3920,009940,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:8330:3940,004008,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:12610:4030,007818,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1104:15450:3980,003944,81,0.45999999999999996,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:8120:1390,001150,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:15670:1340,000890,81,0.45999999999999996,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:15930:1450,006992,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:9710:1420,003352,82,0.45333333333333337,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:3620:1520,004910,64,0.5733333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:9950:1530,005575,70,0.5333333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:2220:1490,000711,70,0.5333333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:10450:1490,001025,56,0.5213675213675213,117,PCR3
FS10000169:122:BPA73120-0622:1:1105:11870:1490,001075,99,0.33999999999999997,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:9560:1620,009817,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:7670:1630,011777,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:8890:1630,004446,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:14670:1730,002655,84,0.43999999999999995,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:1890:1670,002598,54,0.55,120,PCR3
FS10000169:122:BPA73120-0622:1:1105:7060:1860,009858,51,0.5277777777777778,107,PCR3
FS10000169:122:BPA73120-0622:1:1105:6200:2090,005881,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:1760:2060,006753,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:11680:2010,009858,51,0.5277777777777778,108,PCR3
FS10000169:122:BPA73120-0622:1:1105:12040:2170,011518,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:11810:2180,011900,60,0.5,120,PCR3
FS10000169:122:BPA73120-0622:1:1105:4010:2140,001685,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:11400:2120,009937,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:7860:2280,000450,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:8740:2290,010050,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:2150:2390,009858,51,0.5277777777777778,107,PCR3
FS10000169:122:BPA73120-0622:1:1105:9410:2370,006878,89,0.4066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:3190:2540,004457,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:2270:2760,000295,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:11160:2710,005539,58,0.5084745762711864,118,PCR3
FS10000169:122:BPA73120-0622:1:1105:3470:2690,002132,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:7890:2690,000011,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:16470:2860,000246,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:6000:2820,006753,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:9470:2960,000890,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:8190:2970,001300,61,0.4916666666666667,120,PCR3
FS10000169:122:BPA73120-0622:1:1105:1090:2820,000625,55,0.5299145299145299,117,PCR3
FS10000169:122:BPA73120-0622:1:1105:15130:2920,002491,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:14880:2890,000678,83,0.44666666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:13440:2910,008504,78,0.48,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:7220:2890,006583,58,0.5084745762711864,118,PCR3
FS10000169:122:BPA73120-0622:1:1105:15870:3030,009858,52,0.5185185185185186,108,PCR3
FS10000169:122:BPA73120-0622:1:1105:15450:3170,004377,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:6310:3160,009334,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:8080:3140,000710,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:1600:3270,007753,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:3880:3370,007753,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:9870:3440,005572,82,0.45333333333333337,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:13890:3410,000047,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:5810:3420,000508,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:4750:3550,004008,79,0.4733333333333334,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:15090:3590,009935,59,0.49572649572649574,117,PCR3
FS10000169:122:BPA73120-0622:1:1105:12790:3670,001852,86,0.42666666666666664,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:7830:3660,008328,89,0.4066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:1350:3790,009294,98,0.09259259259259256,10,PCR3
FS10000169:122:BPA73120-0622:1:1105:8130:3790,002880,78,0.48,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:14210:3930,000637,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:16300:3880,004827,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:12020:3810,007007,70,0.5333333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:15590:4040,001510,78,0.48,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:6470:3990,002925,69,0.54,150,PCR3
FS10000169:122:BPA73120-0622:1:1105:1740:3960,008531,91,0.15740740740740744,17,PCR3
FS10000169:122:BPA73120-0622:1:1106:12760:1030,010337,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:12900:1230,008674,79,0.4733333333333334,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:5500:1260,004130,57,0.49557522123893805,113,PCR3
FS10000169:122:BPA73120-0622:1:1106:14530:1210,002162,82,0.45333333333333337,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:12430:1330,000226,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:8810:1280,004647,86,0.42666666666666664,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:12930:1300,005600,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:9190:1460,006439,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:2850:1590,004377,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:10350:1530,007659,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:3670:1540,004049,69,0.54,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:1400:1560,000352,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:10570:1770,005221,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:12590:1670,006134,78,0.48,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:12560:1820,007318,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:13210:2300,000437,78,0.48,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:13570:2290,001867,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:2690:2300,002572,83,0.44666666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:13470:2350,002162,82,0.45333333333333337,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:7890:2360,004201,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:2080:2420,003281,50,0.537037037037037,108,PCR3
FS10000169:122:BPA73120-0622:1:1106:15900:2370,010692,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:12330:2480,000637,80,0.4666666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:14530:2570,011094,78,0.48,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:8620:2580,006007,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:14310:2520,008629,68,0.5466666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:5760:2610,004008,69,0.54,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:16210:2650,000552,78,0.48,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:9650:2760,005018,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:1950:2740,000312,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:3860:2830,011268,82,0.45333333333333337,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:7030:3090,005815,68,0.5466666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:9930:3240,002925,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:4300:3380,004010,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:15530:3400,002669,83,0.44666666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:10320:3540,003572,79,0.4733333333333334,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:6440:3510,005808,55,0.5338983050847458,118,PCR3
FS10000169:122:BPA73120-0622:1:1106:10010:3440,008764,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:9690:3610,009935,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:3470:3600,000672,69,0.54,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:8620:3890,003946,83,0.44666666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:5670:3920,007077,68,0.5466666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:7990:3920,008224,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:4540:3770,011102,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:2440:3900,002387,80,0.4666666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1106:10620:3990,011737,53,0.5092592592592593,108,PCR3
FS10000169:122:BPA73120-0622:1:1106:12650:4070,006831,83,0.44666666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:7670:1140,000274,57,0.5210084033613445,119,PCR3
FS10000169:122:BPA73120-0622:1:1107:5780:1000,001051,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:1110:1220,009128,70,0.5333333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:10580:1190,001058,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:5890:1150,010050,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:9720:1100,001054,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:3870:1070,001618,78,0.48,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:14680:1280,002880,80,0.4666666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:10190:1290,006878,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:6120:1270,004808,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:11680:1390,009058,58,0.5084745762711864,118,PCR3
FS10000169:122:BPA73120-0622:1:1107:11880:1360,009077,79,0.4733333333333334,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:4270:1500,002049,78,0.48,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:14040:1520,006891,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:6510:1530,002278,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:10340:1560,005120,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:7330:1790,003829,58,0.5042735042735043,117,PCR3
FS10000169:122:BPA73120-0622:1:1107:2840:1760,002289,98,0.09259259259259256,10,PCR3
FS10000169:122:BPA73120-0622:1:1107:11620:1870,002812,79,0.4733333333333334,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:5830:1840,008650,70,0.5333333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:3910:1850,001957,68,0.5466666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:2220:1960,005635,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:3320:2090,008482,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:15980:1990,007659,59,0.5083333333333333,120,PCR3
FS10000169:122:BPA73120-0622:1:1107:5350:2100,006756,70,0.5333333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:10420:2220,004121,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:13230:2110,008543,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:15820:2240,000211,50,0.537037037037037,108,PCR3
FS10000169:122:BPA73120-0622:1:1107:13210:2350,003348,55,0.5338983050847458,118,PCR3
FS10000169:122:BPA73120-0622:1:1107:14600:2330,008356,54,0.5,108,PCR3
FS10000169:122:BPA73120-0622:1:1107:8580:2480,001005,82,0.45333333333333337,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:6440:2640,011031,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:2870:2610,006395,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:14980:2590,005125,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:15850:2590,005526,55,0.5338983050847458,118,PCR3
FS10000169:122:BPA73120-0622:1:1107:8660:2450,002568,84,0.43999999999999995,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:4910:2700,002804,79,0.4733333333333334,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:15510:2670,005196,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:16470:2880,004934,89,0.4066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:14420:2840,010224,78,0.48,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:14940:2900,009386,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:11320:3090,008543,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:5400:3050,005572,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:6240:3000,002315,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:14140:3120,002091,62,0.4789915966386554,119,PCR3
FS10000169:122:BPA73120-0622:1:1107:7180:3340,006753,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:9150:3280,003189,79,0.4733333333333334,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:5060:3290,004008,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:4790:3390,009523,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:13700:3510,005413,79,0.4733333333333334,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:2490:3450,001912,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:7160:3600,002925,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:16070:3570,003324,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:2160:3560,006504,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:6500:3570,000890,63,0.475,120,PCR3
FS10000169:122:BPA73120-0622:1:1107:6160:3680,004934,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:16460:3720,008072,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:12100:3770,010999,68,0.5466666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:4010:3850,000766,54,0.5384615384615384,117,PCR3
FS10000169:122:BPA73120-0622:1:1107:15340:3870,000312,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:11140:3880,000165,79,0.4733333333333334,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:11620:3880,006007,80,0.4666666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:8300:3860,007753,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:7000:4080,008265,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1107:13450:4010,010259,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:1850:1110,005763,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:14340:1120,002435,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:16250:1160,001173,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:14240:1230,000352,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:7550:1240,010973,54,0.5384615384615384,117,PCR3
FS10000169:122:BPA73120-0622:1:1108:16210:1360,007141,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:9740:1380,006992,79,0.4733333333333334,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:9430:1560,003326,54,0.5423728813559322,118,PCR3
FS10000169:122:BPA73120-0622:1:1108:7760:1440,000978,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:14440:1590,001071,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:7240:1790,005572,78,0.48,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:12080:1760,003305,86,0.42666666666666664,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:3480:1790,007659,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:7900:1870,004008,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:13500:1980,000246,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:4410:1920,006372,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:9660:2100,001525,81,0.45999999999999996,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:14240:2060,000437,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:9160:2180,005345,80,0.4666666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:1420:2310,006114,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:13800:2250,005127,81,0.45999999999999996,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:1590:2380,004566,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:14040:2210,001031,87,0.42000000000000004,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:6460:2610,004656,56,0.5254237288135593,118,PCR3
FS10000169:122:BPA73120-0622:1:1108:13970:2590,000890,87,0.42000000000000004,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:14040:2760,009935,79,0.4733333333333334,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:12850:2710,005183,83,0.44666666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:4150:2850,007921,56,0.5294117647058824,119,PCR3
FS10000169:122:BPA73120-0622:1:1108:13430:3030,002428,70,0.5333333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:10650:2900,007372,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:15060:3100,001288,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:4740:3020,006439,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:3950:3140,007908,52,0.5555555555555556,117,PCR3
FS10000169:122:BPA73120-0622:1:1108:5180:3140,002389,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:8010:3390,001572,80,0.4666666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:12690:3350,004008,69,0.54,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:2030:3530,009058,55,0.5416666666666667,120,PCR3
FS10000169:122:BPA73120-0622:1:1108:7840:3310,000429,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:6800:3620,001510,83,0.44666666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:14550:3600,003786,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:5040:3670,006134,84,0.43999999999999995,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:5200:3810,002925,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:14560:3800,002416,80,0.4666666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:15700:3750,004934,58,0.5126050420168067,119,PCR3
FS10000169:122:BPA73120-0622:1:1108:3970:3860,002528,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1108:2690:3960,000746,58,0.5042735042735043,117,PCR3
FS10000169:122:BPA73120-0622:1:1108:4350:3930,003944,58,0.5084745762711864,118,PCR3
